source_db_name, p_code, P 번호, factory, item, dtime_ymdhms, value
PJ, 123456, p03, P9, 전력, 2026-06-07 04:08:00, 22115
PJ, 123456, p01, P7, 전력, 2026-06-07 04:09:00, 2008
PJ, 123456, p02, P8, 전력, 2026-06-07 04:09:00, 8844
PJ, 123456, p03, P9, 전력, 2026-06-07 04:09:00, 21811
PJ, 123456, p01, P7, 전력, 2026-06-07 04:10:00, 2018
PJ, 123456, p02, P8, 전력, 2026-06-07 04:10:00, 8807
PJ, 123456, p03, P9, 전력, 2026-06-07 04:10:00, 22023
PJ, 123456, p01, P7, 전력, 2026-06-07 04:11:00, 2003
PJ, 123456, p02, P8, 전력, 2026-06-07 04:11:00, 8690
PJ, 123456, p03, P9, 전력, 2026-06-07 04:11:00, 22139
PJ, 123456, p01, P7, 전력, 2026-06-07 04:12:00, 2015
PJ, 123456, p02, P8, 전력, 2026-06-07 04:12:00, 8805
PJ, 123456, p03, P9, 전력, 2026-06-07 04:12:00, 22162
PJ, 123456, p01, P7, 전력, 2026-06-07 04:13:00, 2031
PJ, 123456, p02, P8, 전력, 2026-06-07 04:13:00, 8690
PJ, 123456, p03, P9, 전력, 2026-06-07 04:13:00, 22353
PJ, 123456, p01, P7, 전력, 2026-06-07 04:14:00, 2010
PJ, 123456, p02, P8, 전력, 2026-06-07 04:14:00, 8724
PJ, 123456, p03, P9, 전력, 2026-06-07 04:14:00, 22389
PJ, 123456, p01, P7, 전력, 2026-06-07 04:15:00, 2032
PJ, 123456, p02, P8, 전력, 2026-06-07 04:15:00, 8687
PJ, 123456, p03, P9, 전력, 2026-06-07 04:15:00, 22678
PJ, 123456, p01, P7, 전력, 2026-06-07 04:16:00, 2037
PJ, 123456, p02, P8, 전력, 2026-06-07 04:16:00, 8717
PJ, 123456, p03, P9, 전력, 2026-06-07 04:16:00, 22880
PJ, 123456, p01, P7, 전력, 2026-06-07 04:17:00, 2026
PJ, 123456, p02, P8, 전력, 2026-06-07 04:17:00, 8848
PJ, 123456, p03, P9, 전력, 2026-06-07 04:17:00, 23166
PJ, 123456, p01, P7, 전력, 2026-06-07 04:18:00, 2050
PJ, 123456, p02, P8, 전력, 2026-06-07 04:18:00, 8980
PJ, 123456, p03, P9, 전력, 2026-06-07 04:18:00, 22872
PJ, 123456, p01, P7, 전력, 2026-06-07 04:19:00, 2067
PJ, 123456, p02, P8, 전력, 2026-06-07 04:19:00, 8866
PJ, 123456, p03, P9, 전력, 2026-06-07 04:19:00, 23209
PJ, 123456, p01, P7, 전력, 2026-06-07 04:20:00, 2046
PJ, 123456, p02, P8, 전력, 2026-06-07 04:20:00, 8914
PJ, 123456, p03, P9, 전력, 2026-06-07 04:20:00, 23100
PJ, 123456, p01, P7, 전력, 2026-06-07 04:21:00, 2039
PJ, 123456, p02, P8, 전력, 2026-06-07 04:21:00, 8953
PJ, 123456, p03, P9, 전력, 2026-06-07 04:21:00, 22760
PJ, 123456, p01, P7, 전력, 2026-06-07 04:22:00, 2041
PJ, 123456, p02, P8, 전력, 2026-06-07 04:22:00, 8982
PJ, 123456, p03, P9, 전력, 2026-06-07 04:22:00, 23096
PJ, 123456, p01, P7, 전력, 2026-06-07 04:23:00, 2014
PJ, 123456, p02, P8, 전력, 2026-06-07 04:23:00, 8847
PJ, 123456, p03, P9, 전력, 2026-06-07 04:23:00, 23168
PJ, 123456, p01, P7, 전력, 2026-06-07 04:24:00, 2032
PJ, 123456, p02, P8, 전력, 2026-06-07 04:24:00, 8900
PJ, 123456, p03, P9, 전력, 2026-06-07 04:24:00, 23034
PJ, 123456, p01, P7, 전력, 2026-06-07 04:25:00, 2041
PJ, 123456, p02, P8, 전력, 2026-06-07 04:25:00, 8983
PJ, 123456, p03, P9, 전력, 2026-06-07 04:25:00, 23252
PJ, 123456, p01, P7, 전력, 2026-06-07 04:26:00, 2047
PJ, 123456, p02, P8, 전력, 2026-06-07 04:26:00, 9011
PJ, 123456, p03, P9, 전력, 2026-06-07 04:26:00, 23193
PJ, 123456, p01, P7, 전력, 2026-06-07 04:27:00, 2051
PJ, 123456, p02, P8, 전력, 2026-06-07 04:27:00, 8999
PJ, 123456, p03, P9, 전력, 2026-06-07 04:27:00, 23010
PJ, 123456, p01, P7, 전력, 2026-06-07 04:28:00, 2036
PJ, 123456, p02, P8, 전력, 2026-06-07 04:28:00, 8947
PJ, 123456, p03, P9, 전력, 2026-06-07 04:28:00, 22948
PJ, 123456, p01, P7, 전력, 2026-06-07 04:29:00, 2061
PJ, 123456, p02, P8, 전력, 2026-06-07 04:29:00, 8918
PJ, 123456, p03, P9, 전력, 2026-06-07 04:29:00, 22692
PJ, 123456, p01, P7, 전력, 2026-06-07 04:30:00, 2067
PJ, 123456, p02, P8, 전력, 2026-06-07 04:30:00, 9040
PJ, 123456, p03, P9, 전력, 2026-06-07 04:30:00, 22901
PJ, 123456, p01, P7, 전력, 2026-06-07 04:31:00, 2070
PJ, 123456, p02, P8, 전력, 2026-06-07 04:31:00, 9059
PJ, 123456, p03, P9, 전력, 2026-06-07 04:31:00, 22852
PJ, 123456, p01, P7, 전력, 2026-06-07 04:32:00, 2066
PJ, 123456, p02, P8, 전력, 2026-06-07 04:32:00, 9141
PJ, 123456, p03, P9, 전력, 2026-06-07 04:32:00, 23188
PJ, 123456, p01, P7, 전력, 2026-06-07 04:33:00, 2069
PJ, 123456, p02, P8, 전력, 2026-06-07 04:33:00, 9085
PJ, 123456, p03, P9, 전력, 2026-06-07 04:33:00, 23374
PJ, 123456, p01, P7, 전력, 2026-06-07 04:34:00, 2097
PJ, 123456, p02, P8, 전력, 2026-06-07 04:34:00, 9087
PJ, 123456, p03, P9, 전력, 2026-06-07 04:34:00, 23428
PJ, 123456, p01, P7, 전력, 2026-06-07 04:35:00, 2076
PJ, 123456, p02, P8, 전력, 2026-06-07 04:35:00, 9104
PJ, 123456, p03, P9, 전력, 2026-06-07 04:35:00, 23270
PJ, 123456, p01, P7, 전력, 2026-06-07 04:36:00, 2083
PJ, 123456, p02, P8, 전력, 2026-06-07 04:36:00, 9026
PJ, 123456, p03, P9, 전력, 2026-06-07 04:36:00, 23039
PJ, 123456, p01, P7, 전력, 2026-06-07 04:37:00, 2068
PJ, 123456, p02, P8, 전력, 2026-06-07 04:37:00, 8932
PJ, 123456, p03, P9, 전력, 2026-06-07 04:37:00, 23043
PJ, 123456, p01, P7, 전력, 2026-06-07 04:38:00, 2072
PJ, 123456, p02, P8, 전력, 2026-06-07 04:38:00, 8966
PJ, 123456, p03, P9, 전력, 2026-06-07 04:38:00, 22843
PJ, 123456, p01, P7, 전력, 2026-06-07 04:39:00, 2047
PJ, 123456, p02, P8, 전력, 2026-06-07 04:39:00, 8857
PJ, 123456, p03, P9, 전력, 2026-06-07 04:39:00, 22715
PJ, 123456, p01, P7, 전력, 2026-06-07 04:40:00, 2053
PJ, 123456, p02, P8, 전력, 2026-06-07 04:40:00, 8896
PJ, 123456, p03, P9, 전력, 2026-06-07 04:40:00, 22510
PJ, 123456, p01, P7, 전력, 2026-06-07 04:41:00, 2076
PJ, 123456, p02, P8, 전력, 2026-06-07 04:41:00, 8893
PJ, 123456, p03, P9, 전력, 2026-06-07 04:41:00, 22230
PJ, 123456, p01, P7, 전력, 2026-06-07 04:42:00, 2096
PJ, 123456, p02, P8, 전력, 2026-06-07 04:42:00, 8815
PJ, 123456, p03, P9, 전력, 2026-06-07 04:42:00, 21966
PJ, 123456, p01, P7, 전력, 2026-06-07 04:43:00, 2120
PJ, 123456, p02, P8, 전력, 2026-06-07 04:43:00, 8732
PJ, 123456, p03, P9, 전력, 2026-06-07 04:43:00, 21622
PJ, 123456, p01, P7, 전력, 2026-06-07 04:44:00, 2141
PJ, 123456, p02, P8, 전력, 2026-06-07 04:44:00, 8603
PJ, 123456, p03, P9, 전력, 2026-06-07 04:44:00, 21476
PJ, 123456, p01, P7, 전력, 2026-06-07 04:45:00, 2151
PJ, 123456, p02, P8, 전력, 2026-06-07 04:45:00, 8639
PJ, 123456, p03, P9, 전력, 2026-06-07 04:45:00, 21790
PJ, 123456, p01, P7, 전력, 2026-06-07 04:46:00, 2161
PJ, 123456, p02, P8, 전력, 2026-06-07 04:46:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 04:46:00, 21970
PJ, 123456, p01, P7, 전력, 2026-06-07 04:47:00, 2138
PJ, 123456, p02, P8, 전력, 2026-06-07 04:47:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 04:47:00, 21741
PJ, 123456, p01, P7, 전력, 2026-06-07 04:48:00, 2168
PJ, 123456, p02, P8, 전력, 2026-06-07 04:48:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 04:48:00, 21920
PJ, 123456, p01, P7, 전력, 2026-06-07 04:49:00, 2154
PJ, 123456, p02, P8, 전력, 2026-06-07 04:49:00, 8729
PJ, 123456, p03, P9, 전력, 2026-06-07 04:49:00, 22232
PJ, 123456, p01, P7, 전력, 2026-06-07 04:50:00, 2136
PJ, 123456, p02, P8, 전력, 2026-06-07 04:50:00, 8678
PJ, 123456, p03, P9, 전력, 2026-06-07 04:50:00, 22347
PJ, 123456, p01, P7, 전력, 2026-06-07 04:51:00, 2147
PJ, 123456, p02, P8, 전력, 2026-06-07 04:51:00, 8805
PJ, 123456, p03, P9, 전력, 2026-06-07 04:51:00, 22464
PJ, 123456, p01, P7, 전력, 2026-06-07 04:52:00, 2151
PJ, 123456, p02, P8, 전력, 2026-06-07 04:52:00, 8685
PJ, 123456, p03, P9, 전력, 2026-06-07 04:52:00, 22130
PJ, 123456, p01, P7, 전력, 2026-06-07 04:53:00, 2150
PJ, 123456, p02, P8, 전력, 2026-06-07 04:53:00, 8651
PJ, 123456, p03, P9, 전력, 2026-06-07 04:53:00, 22013
PJ, 123456, p01, P7, 전력, 2026-06-07 04:54:00, 2127
PJ, 123456, p02, P8, 전력, 2026-06-07 04:54:00, 8717
PJ, 123456, p03, P9, 전력, 2026-06-07 04:54:00, 21678
PJ, 123456, p01, P7, 전력, 2026-06-07 04:55:00, 2106
PJ, 123456, p02, P8, 전력, 2026-06-07 04:55:00, 8698
PJ, 123456, p03, P9, 전력, 2026-06-07 04:55:00, 21414
PJ, 123456, p01, P7, 전력, 2026-06-07 04:56:00, 2087
PJ, 123456, p02, P8, 전력, 2026-06-07 04:56:00, 8819
PJ, 123456, p03, P9, 전력, 2026-06-07 04:56:00, 21756
PJ, 123456, p01, P7, 전력, 2026-06-07 04:57:00, 2072
PJ, 123456, p02, P8, 전력, 2026-06-07 04:57:00, 8803
PJ, 123456, p03, P9, 전력, 2026-06-07 04:57:00, 21431
PJ, 123456, p01, P7, 전력, 2026-06-07 04:58:00, 2075
PJ, 123456, p02, P8, 전력, 2026-06-07 04:58:00, 8793
PJ, 123456, p03, P9, 전력, 2026-06-07 04:58:00, 21328
PJ, 123456, p01, P7, 전력, 2026-06-07 04:59:00, 2045
PJ, 123456, p02, P8, 전력, 2026-06-07 04:59:00, 8904
PJ, 123456, p03, P9, 전력, 2026-06-07 04:59:00, 21091
PJ, 123456, p01, P7, 전력, 2026-06-07 05:00:00, 2035
PJ, 123456, p02, P8, 전력, 2026-06-07 05:00:00, 8906
PJ, 123456, p03, P9, 전력, 2026-06-07 05:00:00, 20917
PJ, 123456, p01, P7, 전력, 2026-06-07 05:01:00, 2014
PJ, 123456, p02, P8, 전력, 2026-06-07 05:01:00, 8951
PJ, 123456, p03, P9, 전력, 2026-06-07 05:01:00, 21185
PJ, 123456, p01, P7, 전력, 2026-06-07 05:02:00, 2003
PJ, 123456, p02, P8, 전력, 2026-06-07 05:02:00, 8855
PJ, 123456, p03, P9, 전력, 2026-06-07 05:02:00, 20912
PJ, 123456, p01, P7, 전력, 2026-06-07 05:03:00, 2011
PJ, 123456, p02, P8, 전력, 2026-06-07 05:03:00, 8736
PJ, 123456, p03, P9, 전력, 2026-06-07 05:03:00, 20943
PJ, 123456, p01, P7, 전력, 2026-06-07 05:04:00, 2039
PJ, 123456, p02, P8, 전력, 2026-06-07 05:04:00, 8645
PJ, 123456, p03, P9, 전력, 2026-06-07 05:04:00, 21086
PJ, 123456, p01, P7, 전력, 2026-06-07 05:05:00, 2034
PJ, 123456, p02, P8, 전력, 2026-06-07 05:05:00, 8783
PJ, 123456, p03, P9, 전력, 2026-06-07 05:05:00, 21125
PJ, 123456, p01, P7, 전력, 2026-06-07 05:06:00, 2012
PJ, 123456, p02, P8, 전력, 2026-06-07 05:06:00, 8869
PJ, 123456, p03, P9, 전력, 2026-06-07 05:06:00, 21400
PJ, 123456, p01, P7, 전력, 2026-06-07 05:07:00, 2021
PJ, 123456, p02, P8, 전력, 2026-06-07 05:07:00, 8749
PJ, 123456, p03, P9, 전력, 2026-06-07 05:07:00, 21091
PJ, 123456, p01, P7, 전력, 2026-06-07 05:08:00, 2050
PJ, 123456, p02, P8, 전력, 2026-06-07 05:08:00, 8880
PJ, 123456, p03, P9, 전력, 2026-06-07 05:08:00, 21355
PJ, 123456, p01, P7, 전력, 2026-06-07 05:09:00, 2059
PJ, 123456, p02, P8, 전력, 2026-06-07 05:09:00, 8769
PJ, 123456, p03, P9, 전력, 2026-06-07 05:09:00, 21340
PJ, 123456, p01, P7, 전력, 2026-06-07 05:10:00, 2047
PJ, 123456, p02, P8, 전력, 2026-06-07 05:10:00, 8777
PJ, 123456, p03, P9, 전력, 2026-06-07 05:10:00, 21127
PJ, 123456, p01, P7, 전력, 2026-06-07 05:11:00, 2070
PJ, 123456, p02, P8, 전력, 2026-06-07 05:11:00, 8673
PJ, 123456, p03, P9, 전력, 2026-06-07 05:11:00, 21386
PJ, 123456, p01, P7, 전력, 2026-06-07 05:12:00, 2043
PJ, 123456, p02, P8, 전력, 2026-06-07 05:12:00, 8812
PJ, 123456, p03, P9, 전력, 2026-06-07 05:12:00, 21089
PJ, 123456, p01, P7, 전력, 2026-06-07 05:13:00, 2020
PJ, 123456, p02, P8, 전력, 2026-06-07 05:13:00, 8904
PJ, 123456, p03, P9, 전력, 2026-06-07 05:13:00, 20929
PJ, 123456, p01, P7, 전력, 2026-06-07 05:14:00, 1988
PJ, 123456, p02, P8, 전력, 2026-06-07 05:14:00, 8931
PJ, 123456, p03, P9, 전력, 2026-06-07 05:14:00, 21163
PJ, 123456, p01, P7, 전력, 2026-06-07 05:15:00, 1985
PJ, 123456, p02, P8, 전력, 2026-06-07 05:15:00, 8881
PJ, 123456, p03, P9, 전력, 2026-06-07 05:15:00, 20999
PJ, 123456, p01, P7, 전력, 2026-06-07 05:16:00, 1974
PJ, 123456, p02, P8, 전력, 2026-06-07 05:16:00, 8776
PJ, 123456, p03, P9, 전력, 2026-06-07 05:16:00, 20986
PJ, 123456, p01, P7, 전력, 2026-06-07 05:17:00, 1993
PJ, 123456, p02, P8, 전력, 2026-06-07 05:17:00, 8885
PJ, 123456, p03, P9, 전력, 2026-06-07 05:17:00, 20853
PJ, 123456, p01, P7, 전력, 2026-06-07 05:18:00, 1977
PJ, 123456, p02, P8, 전력, 2026-06-07 05:18:00, 8943
PJ, 123456, p03, P9, 전력, 2026-06-07 05:18:00, 20853
PJ, 123456, p01, P7, 전력, 2026-06-07 05:19:00, 1958
PJ, 123456, p02, P8, 전력, 2026-06-07 05:19:00, 8861
PJ, 123456, p03, P9, 전력, 2026-06-07 05:19:00, 20991
PJ, 123456, p01, P7, 전력, 2026-06-07 05:20:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:20:00, 8921
PJ, 123456, p03, P9, 전력, 2026-06-07 05:20:00, 20853
PJ, 123456, p01, P7, 전력, 2026-06-07 05:21:00, 1946
PJ, 123456, p02, P8, 전력, 2026-06-07 05:21:00, 8865
PJ, 123456, p03, P9, 전력, 2026-06-07 05:21:00, 20892
PJ, 123456, p01, P7, 전력, 2026-06-07 05:22:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:22:00, 8742
PJ, 123456, p03, P9, 전력, 2026-06-07 05:22:00, 20853
PJ, 123456, p01, P7, 전력, 2026-06-07 05:23:00, 1959
PJ, 123456, p02, P8, 전력, 2026-06-07 05:23:00, 8697
PJ, 123456, p03, P9, 전력, 2026-06-07 05:23:00, 21199
PJ, 123456, p01, P7, 전력, 2026-06-07 05:24:00, 1958
PJ, 123456, p02, P8, 전력, 2026-06-07 05:24:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:24:00, 21532
PJ, 123456, p01, P7, 전력, 2026-06-07 05:25:00, 1966
PJ, 123456, p02, P8, 전력, 2026-06-07 05:25:00, 8628
PJ, 123456, p03, P9, 전력, 2026-06-07 05:25:00, 21523
PJ, 123456, p01, P7, 전력, 2026-06-07 05:26:00, 1948
PJ, 123456, p02, P8, 전력, 2026-06-07 05:26:00, 8631
PJ, 123456, p03, P9, 전력, 2026-06-07 05:26:00, 21614
PJ, 123456, p01, P7, 전력, 2026-06-07 05:27:00, 1955
PJ, 123456, p02, P8, 전력, 2026-06-07 05:27:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:27:00, 21947
PJ, 123456, p01, P7, 전력, 2026-06-07 05:28:00, 1987
PJ, 123456, p02, P8, 전력, 2026-06-07 05:28:00, 8598
PJ, 123456, p03, P9, 전력, 2026-06-07 05:28:00, 22050
PJ, 123456, p01, P7, 전력, 2026-06-07 05:29:00, 1962
PJ, 123456, p02, P8, 전력, 2026-06-07 05:29:00, 8626
PJ, 123456, p03, P9, 전력, 2026-06-07 05:29:00, 22005
PJ, 123456, p01, P7, 전력, 2026-06-07 05:30:00, 1958
PJ, 123456, p02, P8, 전력, 2026-06-07 05:30:00, 8737
PJ, 123456, p03, P9, 전력, 2026-06-07 05:30:00, 22192
PJ, 123456, p01, P7, 전력, 2026-06-07 05:31:00, 1950
PJ, 123456, p02, P8, 전력, 2026-06-07 05:31:00, 8630
PJ, 123456, p03, P9, 전력, 2026-06-07 05:31:00, 21924
PJ, 123456, p01, P7, 전력, 2026-06-07 05:32:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:32:00, 8597
PJ, 123456, p03, P9, 전력, 2026-06-07 05:32:00, 21777
PJ, 123456, p01, P7, 전력, 2026-06-07 05:33:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:33:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:33:00, 21607
PJ, 123456, p01, P7, 전력, 2026-06-07 05:34:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:34:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:34:00, 21807
PJ, 123456, p01, P7, 전력, 2026-06-07 05:35:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:35:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:35:00, 22057
PJ, 123456, p01, P7, 전력, 2026-06-07 05:36:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:36:00, 8630
PJ, 123456, p03, P9, 전력, 2026-06-07 05:36:00, 21763
PJ, 123456, p01, P7, 전력, 2026-06-07 05:37:00, 1966
PJ, 123456, p02, P8, 전력, 2026-06-07 05:37:00, 8767
PJ, 123456, p03, P9, 전력, 2026-06-07 05:37:00, 21905
PJ, 123456, p01, P7, 전력, 2026-06-07 05:38:00, 1938
PJ, 123456, p02, P8, 전력, 2026-06-07 05:38:00, 8736
PJ, 123456, p03, P9, 전력, 2026-06-07 05:38:00, 21839
PJ, 123456, p01, P7, 전력, 2026-06-07 05:39:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:39:00, 8773
PJ, 123456, p03, P9, 전력, 2026-06-07 05:39:00, 22036
PJ, 123456, p01, P7, 전력, 2026-06-07 05:40:00, 1964
PJ, 123456, p02, P8, 전력, 2026-06-07 05:40:00, 8700
PJ, 123456, p03, P9, 전력, 2026-06-07 05:40:00, 22017
PJ, 123456, p01, P7, 전력, 2026-06-07 05:41:00, 1971
PJ, 123456, p02, P8, 전력, 2026-06-07 05:41:00, 8668
PJ, 123456, p03, P9, 전력, 2026-06-07 05:41:00, 21987
PJ, 123456, p01, P7, 전력, 2026-06-07 05:42:00, 1953
PJ, 123456, p02, P8, 전력, 2026-06-07 05:42:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:42:00, 22261
PJ, 123456, p01, P7, 전력, 2026-06-07 05:43:00, 1977
PJ, 123456, p02, P8, 전력, 2026-06-07 05:43:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:43:00, 22082
PJ, 123456, p01, P7, 전력, 2026-06-07 05:44:00, 1957
PJ, 123456, p02, P8, 전력, 2026-06-07 05:44:00, 8717
PJ, 123456, p03, P9, 전력, 2026-06-07 05:44:00, 22022
PJ, 123456, p01, P7, 전력, 2026-06-07 05:45:00, 1949
PJ, 123456, p02, P8, 전력, 2026-06-07 05:45:00, 8687
PJ, 123456, p03, P9, 전력, 2026-06-07 05:45:00, 22235
PJ, 123456, p01, P7, 전력, 2026-06-07 05:46:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:46:00, 8691
PJ, 123456, p03, P9, 전력, 2026-06-07 05:46:00, 22034
PJ, 123456, p01, P7, 전력, 2026-06-07 05:47:00, 1956
PJ, 123456, p02, P8, 전력, 2026-06-07 05:47:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:47:00, 22356
PJ, 123456, p01, P7, 전력, 2026-06-07 05:48:00, 1947
PJ, 123456, p02, P8, 전력, 2026-06-07 05:48:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:48:00, 22641
PJ, 123456, p01, P7, 전력, 2026-06-07 05:49:00, 1937
PJ, 123456, p02, P8, 전력, 2026-06-07 05:49:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:49:00, 22805
PJ, 123456, p01, P7, 전력, 2026-06-07 05:50:00, 1951
PJ, 123456, p02, P8, 전력, 2026-06-07 05:50:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:50:00, 22981
PJ, 123456, p01, P7, 전력, 2026-06-07 05:51:00, 1951
PJ, 123456, p02, P8, 전력, 2026-06-07 05:51:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:51:00, 23226
PJ, 123456, p01, P7, 전력, 2026-06-07 05:52:00, 1970
PJ, 123456, p02, P8, 전력, 2026-06-07 05:52:00, 8624
PJ, 123456, p03, P9, 전력, 2026-06-07 05:52:00, 22953
PJ, 123456, p01, P7, 전력, 2026-06-07 05:53:00, 1959
PJ, 123456, p02, P8, 전력, 2026-06-07 05:53:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:53:00, 22746
PJ, 123456, p01, P7, 전력, 2026-06-07 05:54:00, 1989
PJ, 123456, p02, P8, 전력, 2026-06-07 05:54:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 05:54:00, 22554
PJ, 123456, p01, P7, 전력, 2026-06-07 05:55:00, 2010
PJ, 123456, p02, P8, 전력, 2026-06-07 05:55:00, 8663
PJ, 123456, p03, P9, 전력, 2026-06-07 05:55:00, 22234
PJ, 123456, p01, P7, 전력, 2026-06-07 05:56:00, 1997
PJ, 123456, p02, P8, 전력, 2026-06-07 05:56:00, 8717
PJ, 123456, p03, P9, 전력, 2026-06-07 05:56:00, 22580
PJ, 123456, p01, P7, 전력, 2026-06-07 05:57:00, 2003
PJ, 123456, p02, P8, 전력, 2026-06-07 05:57:00, 8827
PJ, 123456, p03, P9, 전력, 2026-06-07 05:57:00, 22312
PJ, 123456, p01, P7, 전력, 2026-06-07 05:58:00, 2008
PJ, 123456, p02, P8, 전력, 2026-06-07 05:58:00, 8718
PJ, 123456, p03, P9, 전력, 2026-06-07 05:58:00, 22133
PJ, 123456, p01, P7, 전력, 2026-06-07 05:59:00, 2008
PJ, 123456, p02, P8, 전력, 2026-06-07 05:59:00, 8646
PJ, 123456, p03, P9, 전력, 2026-06-07 05:59:00, 22405
PJ, 123456, p01, P7, 전력, 2026-06-07 06:00:00, 2012
PJ, 123456, p02, P8, 전력, 2026-06-07 06:00:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 06:00:00, 22614
PJ, 123456, p01, P7, 전력, 2026-06-07 06:01:00, 1989
PJ, 123456, p02, P8, 전력, 2026-06-07 06:01:00, 8592
PJ, 123456, p03, P9, 전력, 2026-06-07 06:01:00, 22453
PJ, 123456, p01, P7, 전력, 2026-06-07 06:02:00, 1989
PJ, 123456, p02, P8, 전력, 2026-06-07 06:02:00, 8647
PJ, 123456, p03, P9, 전력, 2026-06-07 06:02:00, 22498
PJ, 123456, p01, P7, 전력, 2026-06-07 06:03:00, 1993
PJ, 123456, p02, P8, 전력, 2026-06-07 06:03:00, 8674
PJ, 123456, p03, P9, 전력, 2026-06-07 06:03:00, 22694
PJ, 123456, p01, P7, 전력, 2026-06-07 06:04:00, 2006
PJ, 123456, p02, P8, 전력, 2026-06-07 06:04:00, 8777
PJ, 123456, p03, P9, 전력, 2026-06-07 06:04:00, 22527
PJ, 123456, p01, P7, 전력, 2026-06-07 06:05:00, 1974
PJ, 123456, p02, P8, 전력, 2026-06-07 06:05:00, 8868
PJ, 123456, p03, P9, 전력, 2026-06-07 06:05:00, 22709
PJ, 123456, p01, P7, 전력, 2026-06-07 06:06:00, 1989
PJ, 123456, p02, P8, 전력, 2026-06-07 06:06:00, 8876
PJ, 123456, p03, P9, 전력, 2026-06-07 06:06:00, 22883
PJ, 123456, p01, P7, 전력, 2026-06-07 06:07:00, 2013
PJ, 123456, p02, P8, 전력, 2026-06-07 06:07:00, 8955
PJ, 123456, p03, P9, 전력, 2026-06-07 06:07:00, 22965
PJ, 123456, p01, P7, 전력, 2026-06-07 06:08:00, 2029
PJ, 123456, p02, P8, 전력, 2026-06-07 06:08:00, 8843
PJ, 123456, p03, P9, 전력, 2026-06-07 06:08:00, 22798
PJ, 123456, p01, P7, 전력, 2026-06-07 06:09:00, 2038
PJ, 123456, p02, P8, 전력, 2026-06-07 06:09:00, 8967
PJ, 123456, p03, P9, 전력, 2026-06-07 06:09:00, 22625
PJ, 123456, p01, P7, 전력, 2026-06-07 06:10:00, 2045
PJ, 123456, p02, P8, 전력, 2026-06-07 06:10:00, 8902
PJ, 123456, p03, P9, 전력, 2026-06-07 06:10:00, 22531
PJ, 123456, p01, P7, 전력, 2026-06-07 06:11:00, 2026
PJ, 123456, p02, P8, 전력, 2026-06-07 06:11:00, 8983
PJ, 123456, p03, P9, 전력, 2026-06-07 06:11:00, 22247
PJ, 123456, p01, P7, 전력, 2026-06-07 06:12:00, 2020
PJ, 123456, p02, P8, 전력, 2026-06-07 06:12:00, 9072
PJ, 123456, p03, P9, 전력, 2026-06-07 06:12:00, 21957
PJ, 123456, p01, P7, 전력, 2026-06-07 06:13:00, 2049
PJ, 123456, p02, P8, 전력, 2026-06-07 06:13:00, 9027
PJ, 123456, p03, P9, 전력, 2026-06-07 06:13:00, 21648
PJ, 123456, p01, P7, 전력, 2026-06-07 06:14:00, 2048
PJ, 123456, p02, P8, 전력, 2026-06-07 06:14:00, 9092
PJ, 123456, p03, P9, 전력, 2026-06-07 06:14:00, 21366
PJ, 123456, p01, P7, 전력, 2026-06-07 06:15:00, 2029
PJ, 123456, p02, P8, 전력, 2026-06-07 06:15:00, 9207
PJ, 123456, p03, P9, 전력, 2026-06-07 06:15:00, 21035
PJ, 123456, p01, P7, 전력, 2026-06-07 06:16:00, 2052
PJ, 123456, p02, P8, 전력, 2026-06-07 06:16:00, 9226
PJ, 123456, p03, P9, 전력, 2026-06-07 06:16:00, 20897
PJ, 123456, p01, P7, 전력, 2026-06-07 06:17:00, 2051
PJ, 123456, p02, P8, 전력, 2026-06-07 06:17:00, 9302
PJ, 123456, p03, P9, 전력, 2026-06-07 06:17:00, 21052
