source_db_name,dtime_ymdhms,field,factory,temp,supply,zone,no,A_FAN가동상태,A_냉동기가동상태,A_냉동기전력,A_동파방지히터,A_디퓨져개도율,A_배인개도율,A_압축기토출온도,A_응축기냉매압력,A_응축기냉매온도,A_증발기냉매압력,A_증발기냉매온도,A_팽창밸브개도율,B_FAN가동상태,B_냉동기가동상태,B_냉동기전력,B_동파방지히터,B_디퓨져개도율,B_배인개도율,B_압축기토출온도,B_응축기냉매압력,B_응축기냉매온도,B_증발기냉매압력,B_증발기냉매온도,B_팽창밸브개도율,C_FAN가동상태,C_동파방지히터,D_FAN가동상태,D_동파방지히터,E_FAN가동상태,F_FAN가동상태,G_FAN가동상태,H_FAN가동상태,I_FAN가동상태,J_FAN가동상태,K_FAN가동상태,공통_냉각수공급온도,공통_냉각수유량,공통_냉각수펌프상태,공통_냉각수펌프전력,공통_냉각수환수온도,공통_냉동톤,공통_냉수공급온도,공통_냉수유량,공통_냉수펌프상태,공통_냉수펌프전력,공통_냉수환수온도,공통_응축기냉매압력,공통_증발기냉매압력
GG,2026-06-09 11:41,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.45,4.35,17.42,4.35,17.42,50,0,0,0,0,0,0,50.25,4.43,17.89,4.5,18.3,40,0,0,0,0,0,0,0,0,0,0,0,23.25,1351.875,0,0,24.449999,-1.1445934,25.65,0.73125,0,0,18.55,0,0
GG,2026-06-09 11:41,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,40.149998,2.6799998,6.14,2.6599998,5.99,50,0,0,0,0,0,0,41.7,2.83,7.2999997,2.82,7.22,65,0,0,0,0,0,0,0,0,0,0,0,20.85,0,0,0,23.8,0,6.35,0,0,0,6.5499997,0,0
GG,2026-06-09 11:41,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,41.95,2.74,6.6099997,2.81,7.1499996,25,0,0,0,0,0,0,39.95,2.85,7.45,2.9399998,8.13,100,0,0,0,0,0,0,0,0,0,0,0,21.25,0,0,0,23.85,0.6851439,6.2999997,2.7625,0,0,6.95,0,0
GG,2026-06-09 11:41,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.099998,3.6499999,13.07,3.59,12.679999,85,0,0,0,0,0,1,44.85,4.0899997,15.86,4.06,15.679999,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.35,0,23.6,0,0,0,16.8,0,0
GG,2026-06-09 11:41,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.55,2.95,8.2,2.98,8.42,100,0,0,0,0,0,0,47.8,3.1499999,9.65,3.4499998,11.74,25,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,24.6,0,6.7999997,0.40625,0,0,7.0499997,0,0
GG,2026-06-09 11:41,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.42,17.83,4.62,18.99,25,0,0,0,0,0,0,49.5,4.54,18.529999,4.62,18.99,25,0,0,0,0,0,0,0,0,0,0,0,26.199999,2800,0,0,27.699999,-3.417659,26.5,2.4375,0,0,19.25,0,0
GS,2026-06-09 11:42,열원,A1,5℃,공통,공통,#2,1,1,579.2162,0,0,63,40,6.56,28.8,2.57,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.6,909.375,1,69.754654,26.8,0,5.5,354,1,69.41117,13.6,0,0
GS,2026-06-09 11:42,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,41.2,5.16,21.939999,5.17,22,0,1,0,0,0,0,0,39.75,5.1099997,21.68,5.08,21.52,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.9,0,21.4,16.25,0,0,21.35,0,0
GS,2026-06-09 11:42,열원,A1,5℃,공통,공통,#1,1,1,1005.45825,0,0,46,40.1,6.6299996,29.13,2.27,2.77,0,1,1,0,0,0,29,40.2,6.42,28.17,2.26,2.7,0,1,0,1,0,0,0,0,0,0,0,0,24.5,1578.75,1,179.84091,28.699999,0,4.9,675.75,1,118.97042,13.15,0,0
GS,2026-06-09 11:42,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,523.05,0,0,27.980938,0,22.103565,0.75,0,0,21.209059,0,0
GS,2026-06-09 11:42,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.3,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 11:42,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0.1019368,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.75,0,0,21.074137,0,0
GS,2026-06-09 11:42,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,0.6198347,0,-0.2645728,0,21.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.600357,0,0,0,23.031174,0,19.599224,1,0,0,18.295567,0,0
GS,2026-06-09 11:42,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,-0.103950106,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.575,0,0,28.797634,0,29.028097,2.5,0,0,28.96103,0,0
GS,2026-06-09 11:42,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.1,0,18.7,9.25,0,0,18.1,0,0
GG,2026-06-09 11:42,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.1,5.0899997,21.58,5.1099997,21.68,0,0,0,0,0,0,0,40.35,4.97,20.93,4.99,21.039999,0,0,0,0,0,0,0,0,0,0,0,0,24.9,44.1,0,0,24.949999,0,20.4,0,0,0,20.9,0,0
GG,2026-06-09 11:42,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 11:42,열원,P1,13℃,저층부,공통,#1,1,1,755,0,0,70,44.399998,8.11,35.3,3.4099998,11.5,0,2,1,772,0,0,74,33.2,7.3199997,32.1,3.23,10.2,0,1,0,1,0,1,1,1,1,0,0,0,27.9,1809.5,0,192,33.5,3432.8865,12,1526.625,1,327,18.8,0,0
GG,2026-06-09 11:42,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,39.649998,4.95,20.82,4.95,20.82,0,1,0,0,0,0,1,39.149998,4.95,20.82,4.97,20.93,0,0,0,1,0,0,1,1,1,0,0,0,24.75,0,0,0,25.5,0,24.75,0,0,0,21,0,0
GG,2026-06-09 11:42,열원,P1,5℃,저층부,공통,#3,1,1,898,0,0,61,37.6,6.43,28.199999,2.31,3.1,0,1,1,738,0,0,0,43.899998,6.5899997,28.9,3.06,9,0,1,0,1,0,1,1,1,1,0,0,0,24.199999,0,0,272,27.9,2559.3105,6.6,899.925,1,185,15.2,0,0
GG,2026-06-09 11:42,열원,P1,5℃,저층부,공통,#1,1,1,799,0,0,43,45.2,7.58,33.2,2.59,5.4,0,0,1,911,0,0,9,47.899998,8.0199995,35,2.98,8.4,0,1,0,1,0,1,1,1,1,0,0,0,30.5,2051.7,0,284,33.8,2162.0237,7.7,908.05,1,186,14.9,0,0
GG,2026-06-09 11:42,열원,P2,13℃,고층부,공통,#2,1,1,782,0,0,62,38.149998,8.13,35.45,3.48,11.94,25,1,1,792,0,0,95,38.399998,7.24,31.8,2.81,7.1499996,35,1,0,1,0,0,0,0,0,0,0,0,24.199999,1790.8125,1,212,30.9,2595.0586,14.45,1687.625,1,309,19,0,0
GG,2026-06-09 11:42,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,41.649998,4.08,15.799999,4.02,15.429999,25,0,0,0,0,0,0,43.649998,4.0499997,15.62,4.06,15.679999,25,0,0,0,0,0,0,0,0,0,0,0,23.05,25.725,0,0,24,0.760582,16.35,4.6,0,0,16.35,0,0
GG,2026-06-09 11:42,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,47,3.9399998,14.900001,3.86,14.400001,25,0,0,0,0,0,0,44.7,3.86,14.400001,3.9299998,14.8,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,16,0,0,0,14.8,0,0
GG,2026-06-09 11:42,열원,P2,13℃,저층부,공통,#2,1,1,755,0,0,100,45.149998,8.05,35.14,2.74,6.6099997,25,1,1,722,0,0,100,40.75,7.27,31.929998,2.57,5.27,30,0,0,1,0,0,0,0,0,0,0,0,24.1,1308.65,1,208,29.699999,2426.3755,13.049999,1726.4375,1,301,17.3,0,0
GG,2026-06-09 11:42,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,47,3.85,14.36,3.73,13.599999,50,0,0,0,0,0,1,46.6,3.9399998,14.929999,3.9299998,14.87,50,0,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,24.9,0,13.2,0,0,0,14.299999,0,0
GG,2026-06-09 11:42,열원,P2,13℃,저층부,공통,#1,1,1,772,0,0,96,43.05,7.23,31.76,2.77,6.8399997,50,1,1,679,0,0,100,38,6.5499997,28.769999,2.55,5.1099997,55,1,0,1,0,0,0,0,0,0,0,0,23.85,2011.275,1,216,28.25,2839.0908,13.5,1846.325,1,319,18.15,0,0
GG,2026-06-09 11:42,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.45,4.36,17.48,4.35,17.42,50,0,0,0,0,0,0,50.2,4.44,17.949999,4.5,18.3,40,0,0,0,0,0,0,0,0,0,0,0,23.25,1353.1,0,0,24.449999,-0.58841777,25.75,0.24375,0,0,18.5,0,0
GG,2026-06-09 11:42,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,40.1,2.69,6.22,2.6699998,6.06,50,0,0,0,0,0,0,41.7,2.83,7.2999997,2.83,7.2999997,65,0,0,0,0,0,0,0,0,0,0,0,20.85,0,0,0,23.8,0,6.2999997,0,0,0,6.5,0,0
GG,2026-06-09 11:42,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,41.95,2.75,6.69,2.82,7.22,25,0,0,0,0,0,0,39.95,2.85,7.45,2.95,8.2,100,0,0,0,0,0,0,0,0,0,0,0,21.25,0,0,0,23.8,0.6233463,6.25,2.35625,0,0,6.95,0,0
GG,2026-06-09 11:42,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.15,3.6499999,13.07,3.6,12.75,85,0,0,0,0,0,1,44.85,4.1,15.92,4.0499997,15.62,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.35,0,23.65,0,0,0,16.8,0,0
GG,2026-06-09 11:42,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.55,2.95,8.2,2.96,8.2699995,100,0,0,0,0,0,0,47.75,3.1599998,9.73,3.4499998,11.74,25,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,24.55,0.021494713,6.7999997,0.1625,0,0,7.0499997,0,0
GG,2026-06-09 11:42,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.42,17.83,4.6,18.869999,25,0,0,0,0,0,0,49.5,4.5499997,18.59,4.61,18.93,25,0,0,0,0,0,0,0,0,0,0,0,26.199999,2800,0,0,27.699999,-7.953042,26.55,3.00625,0,0,19.25,0,0
GS,2026-06-09 11:43,열원,A1,5℃,공통,공통,#2,1,1,582.8649,0,0,63,40,6.56,28.8,2.57,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.6,907.875,1,69.754654,26.8,0,5.5,363,1,69.41117,13.6,0,0
GS,2026-06-09 11:43,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,41.149998,5.15,21.89,5.18,22.05,0,1,0,0,0,0,0,39.75,5.1099997,21.68,5.0899997,21.57,0,1,0,0,0,0,0,0,0,0,0,0,27.199999,20,0,0,28.849998,0,21.449999,17.5,0,0,21.35,0,0
GS,2026-06-09 11:43,열원,A1,5℃,공통,공통,#1,1,1,1007.47156,0,0,47,40.149998,6.6299996,29.13,2.28,2.86,0,1,1,0,0,0,29,40.2,6.43,28.22,2.26,2.7,0,1,0,1,0,0,0,0,0,0,0,0,24.5,1540,1,181.62384,28.699999,0,4.95,675.25,1,119.90041,13.2,0,0
GS,2026-06-09 11:43,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,522.775,0,0,27.980938,0,22.103565,0.5,0,0,21.209059,0,0
GS,2026-06-09 11:43,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.3,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 11:43,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0.1019368,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.75,0,0,21.074137,0,0
GS,2026-06-09 11:43,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,0.6198347,0,-0.2645728,0,21.506998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.610392,0,0,0,23.03622,0,19.599224,1,0,0,18.328442,0,0
GS,2026-06-09 11:43,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,-0.103950106,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.3,0,0,28.797634,0,29.028097,2.25,0,0,28.96103,0,0
GS,2026-06-09 11:43,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.1,0,18.7,9.25,0,0,18.1,0,0
GG,2026-06-09 11:43,열원,P2,5℃,저층부,공통,#1,0,0,0,0,0,0,48.649998,4.41,17.779999,4.62,18.99,25,0,0,0,0,0,0,49.55,4.56,18.64,4.62,18.99,25,0,0,0,0,0,0,0,0,0,0,0,26.199999,2800,0,0,27.699999,-13.029825,26.5,4.95625,0,0,19.199999,0,0
GG,2026-06-09 11:43,열원,P2,5℃,저층부,공통,#3,0,0,0,0,0,0,47.55,2.9399998,8.13,2.96,8.2699995,100,0,0,0,0,0,0,47.8,3.1599998,9.73,3.4399998,11.67,25,0,0,0,0,0,0,0,0,0,0,0,22.35,0,0,0,24.55,0,6.7999997,0,0,0,7.0499997,0,0
GG,2026-06-09 11:43,열원,P2,5℃,저층부,공통,#2,0,0,0,0,0,0,27.099998,3.6599998,13.139999,3.6,12.75,85,0,0,0,0,0,1,44.8,4.0899997,15.86,4.06,15.679999,85,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,23.35,0,23.65,0,0,0,16.75,0,0
GG,2026-06-09 11:43,열원,P2,5℃,고층부,공통,#1,0,0,0,0,0,1,42,2.75,6.69,2.81,7.1499996,25,0,0,0,0,0,0,40,2.85,7.45,2.9399998,8.13,100,0,0,0,0,0,0,0,0,0,0,0,21.199999,20.125,0,0,23.85,0.5440848,6.2999997,2.19375,0,0,6.95,0,0
GG,2026-06-09 11:43,열원,P2,5℃,고층부,공통,#3,0,0,0,0,0,0,40.1,2.6799998,6.14,2.6699998,6.06,50,0,0,0,0,0,0,41.75,2.83,7.2999997,2.84,7.37,65,0,0,0,0,0,0,0,0,0,0,0,20.85,0,0,0,23.8,0,6.2999997,0,0,0,6.5,0,0
GG,2026-06-09 11:43,열원,P2,5℃,고층부,공통,#2,0,0,0,0,0,0,48.5,4.36,17.48,4.35,17.42,50,0,0,0,0,0,0,50.2,4.43,17.89,4.5,18.3,40,0,0,0,0,0,0,0,0,0,0,0,23.199999,1347.15,0,0,24.449999,-0.5803571,25.699999,0.24375,0,0,18.5,0,0
GG,2026-06-09 11:43,열원,P2,13℃,저층부,공통,#1,1,1,768,0,0,96,43.05,7.19,31.59,2.75,6.69,50,1,1,678,0,0,100,38,6.5099998,28.58,2.54,5.0299997,55,1,0,1,0,0,0,0,0,0,0,0,23.75,2022.125,1,216,28.099998,2836.66,13.45,1844.7438,1,320,18.1,0,0
GG,2026-06-09 11:43,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,47,3.85,14.36,3.73,13.599999,50,0,0,0,0,0,1,46.649998,3.9499998,14.99,3.9299998,14.87,50,0,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,24.85,0,13.25,0,0,0,14.299999,0,0
GG,2026-06-09 11:43,열원,P2,13℃,저층부,공통,#2,1,1,754,0,0,100,45.149998,8.04,35.1,2.74,6.6099997,25,1,1,721,0,0,100,40.7,7.27,31.929998,2.57,5.27,30,0,0,1,0,0,0,0,0,0,0,0,24.05,1409.8,1,208,29.699999,2437.561,13,1694.525,1,302,17.35,0,0
GG,2026-06-09 11:43,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,47,3.9399998,14.900001,3.86,14.400001,25,0,0,0,0,0,0,44.7,3.86,14.400001,3.9299998,14.8,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,16.1,0,0,0,14.8,0,0
GG,2026-06-09 11:43,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,41.6,4.08,15.799999,4.0099998,15.37,25,0,0,0,0,0,0,43.6,4.0499997,15.62,4.06,15.679999,25,0,0,0,0,0,0,0,0,0,0,0,23.05,20.825,0,0,24,0.6892774,16.35,4.16875,0,0,16.35,0,0
GG,2026-06-09 11:43,열원,P2,13℃,고층부,공통,#2,1,1,781,0,0,62,38.2,8.12,35.41,3.49,12.009999,25,1,1,791,0,0,95,38.399998,7.24,31.8,2.8,7.0699997,35,1,0,1,0,0,0,0,0,0,0,0,24.1,1761,1,211,30.8,2576.0488,14.45,1675.2625,1,309,19.05,0,0
GG,2026-06-09 11:43,열원,P1,5℃,저층부,공통,#1,1,1,796,0,0,43,45.1,7.5499997,33.1,2.57,5.2999997,0,0,1,905,0,0,8,48.1,7.99,34.899998,2.98,8.4,0,1,0,1,0,1,1,1,1,0,0,0,30.4,2077.6,0,284,33.8,2110.9521,7.7,886.6,1,185,14.9,0,0
GG,2026-06-09 11:43,열원,P1,5℃,저층부,공통,#3,1,1,897,0,0,61,37.6,6.41,28.099998,2.31,3.1,0,1,1,738,0,0,0,43.8,6.5699997,28.8,3.06,9,0,1,0,1,0,1,1,1,1,0,0,0,24.199999,3.5,0,272,27.9,2557.462,6.6,899.275,1,185,15.2,0,0
GG,2026-06-09 11:43,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,39.649998,4.95,20.82,4.93,20.71,0,1,0,0,0,0,1,39.149998,4.95,20.82,4.98,20.98,0,0,0,1,0,0,1,1,1,0,0,0,24.75,0,0,0,25.5,-2.0151289,24.75,1.625,0,0,21,0,0
GG,2026-06-09 11:43,열원,P1,13℃,저층부,공통,#1,1,1,755,0,0,70,44.399998,8.11,35.3,3.4199998,11.5,0,2,1,775,0,0,76,33.2,7.3199997,32.1,3.23,10.2,0,1,0,1,0,1,1,1,1,0,0,0,27.8,1802.5,0,191,33.399998,3340.362,12.099999,1507.65,1,328,18.8,0,0
GG,2026-06-09 11:43,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.08,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 11:43,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.1,5.0899997,21.58,5.1099997,21.68,0,0,0,0,0,0,0,40.399998,4.99,21.039999,5,21.09,0,0,0,0,0,0,0,0,0,0,0,0,24.9,56.7,0,0,24.9,0.047537465,20.4,2.875,0,0,20.9,0,0
GG,2026-06-09 11:44,열원,P1,13℃,저층부,공통,#2,0,0,0,0,0,-2,37.149998,5.0899997,21.58,5.1099997,21.68,0,0,0,0,0,0,0,40.45,5.0099998,21.15,4.99,21.039999,0,0,0,0,0,0,0,0,0,0,0,0,24.9,54.6,0,0,24.949999,0,20.449999,0,0,0,20.9,0,0
GG,2026-06-09 11:44,열원,P1,13℃,저층부,공통,#3,0,0,0,0,0,0,43.399998,6.15,26.9,6.15,26.9,0,0,0,0,0,0,1,43.6,6.1,26.599998,6.1,26.599998,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,27.4,0,0,0,27.099998,0,0
GG,2026-06-09 11:44,열원,P1,13℃,저층부,공통,#1,1,1,754,0,0,70,44.399998,8.07,35.2,3.4099998,11.5,0,2,1,775,0,0,76,33.2,7.31,32.1,3.23,10.2,0,1,0,1,0,1,1,1,1,0,0,0,27.8,1804.6,0,191,33.399998,3444.5234,12,1531.8,1,327,18.8,0,0
GG,2026-06-09 11:44,열원,P1,5℃,저층부,공통,#2,1,0,0,0,0,0,39.7,4.95,20.82,4.94,20.77,0,1,0,0,0,0,1,39.149998,4.9,20.55,4.97,20.93,0,0,0,1,0,0,1,1,1,0,0,0,24.699999,5.6,0,0,25.55,0,24.699999,0,0,0,21.05,0,0
GG,2026-06-09 11:44,열원,P1,5℃,저층부,공통,#3,1,1,894,0,0,61,37.6,6.41,28.099998,2.31,3.1,0,1,1,736,0,0,0,43.8,6.5699997,28.8,3.06,9,0,1,0,1,0,1,1,1,1,0,0,0,24.199999,2.1,0,271,27.9,2569.4343,6.5,893.1,1,183,15.2,0,0
GG,2026-06-09 11:44,열원,P1,5℃,저층부,공통,#1,1,1,789,0,0,43,44.899998,7.52,33,2.57,5.2999997,0,0,1,905,0,0,9,47.8,7.96,34.7,2.98,8.4,0,1,0,1,0,1,1,1,1,0,0,0,30.3,2040.5,0,284,33.7,2109.6733,7.6,873.925,1,185,14.9,0,0
GG,2026-06-09 11:44,열원,P2,13℃,고층부,공통,#2,1,1,781,0,0,62,38.2,8.09,35.29,3.49,12.009999,25,1,1,788,0,0,95,38.399998,7.21,31.679998,2.8,7.0699997,35,1,0,1,0,0,0,0,0,0,0,0,24,1778.8125,1,212,30.699999,2582.9011,14.45,1679.7188,1,308,19.05,0,0
GG,2026-06-09 11:44,열원,P2,13℃,고층부,공통,#3,0,0,0,0,0,0,41.6,4.08,15.799999,4.0099998,15.37,25,0,0,0,0,0,0,43.6,4.0499997,15.62,4.06,15.679999,25,0,0,0,0,0,0,0,0,0,0,0,23.05,14.7,0,0,24,0.61797285,16.35,3.7375,0,0,16.35,0,0
GG,2026-06-09 11:44,열원,P2,13℃,고층부,공통,#1,0,0,0,0,0,0,47,3.9399998,14.900001,3.86,14.400001,25,0,0,0,0,0,0,44.7,3.86,14.400001,3.9299998,14.8,50,0,0,0,0,0,0,0,0,0,0,0,23.300001,0,0,0,22.800001,0,16.1,0,0,0,14.8,0,0
GG,2026-06-09 11:44,열원,P2,13℃,저층부,공통,#2,1,1,754,0,0,100,45.1,8.03,35.059998,2.73,6.5299997,25,1,1,722,0,0,100,40.7,7.25,31.849998,2.57,5.27,30,0,0,1,0,0,0,0,0,0,0,0,24.05,922.6,1,208,29.599998,2417.7097,13,1680.725,1,301,17.35,0,0
GG,2026-06-09 11:44,열원,P2,13℃,저층부,공통,#3,0,0,0,0,0,1,47,3.85,14.36,3.74,13.66,50,0,0,0,0,0,1,46.649998,3.9399998,14.929999,3.9299998,14.87,50,0,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,24.9,0,13.2,0,0,0,14.349999,0,0
GG,2026-06-09 11:44,열원,P2,13℃,저층부,공통,#1,1,1,766,0,0,96,43.05,7.17,31.5,2.75,6.69,50,1,1,674,0,0,100,38,6.49,28.49,2.54,5.0299997,55,1,0,1,0,0,0,0,0,0,0,0,23.65,2030,1,216,28,2865.8376,13.4,1863.7188,1,318,18.1,0,0
GS,2026-06-09 11:44,열원,A1,5℃,공통,공통,#2,1,1,580.4034,0,0,63,40,6.56,28.8,2.59,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.5,908.25,1,69.754654,26.8,0,5.6,357.875,1,69.41117,13.7,0,0
GS,2026-06-09 11:44,열원,A1,5℃,공통,공통,#3,1,0,0,0,0,0,41.149998,5.15,21.89,5.17,22,0,1,0,0,0,0,0,39.8,5.1099997,21.68,5.08,21.52,0,1,0,0,0,0,0,0,0,0,0,0,27.15,20,0,0,28.9,0,21.4,9.25,0,0,21.35,0,0
GS,2026-06-09 11:44,열원,A1,5℃,공통,공통,#1,1,1,1008.9304,0,0,47,40.149998,6.6299996,29.13,2.27,2.77,0,1,1,0,0,0,29,40.2,6.42,28.17,2.27,2.79,0,1,0,1,0,0,0,0,0,0,0,0,24.5,1576.25,1,179.91443,28.699999,0,5,679,1,120.40976,13.2,0,0
GS,2026-06-09 11:44,열원,A2,13℃,공통,공통,#2,0,0,0,0,0,0,0,0.5053053,0,4.7828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.305614,520.3,0,0,27.980938,0,22.103565,0.5,0,0,21.209059,0,0
GS,2026-06-09 11:44,열원,A2,13℃,공통,공통,#3,0,0,0,0,0,0,0,-0.17037296,0,3.8078926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.054195,3.3,0,0,29.681486,0,29.126678,3.75,0,0,29.151419,0,0
GS,2026-06-09 11:44,열원,A2,13℃,공통,공통,#1,0,0,0,0,0,0.1019368,0,0.4723059,0,0.0928772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.983776,0,0,0,28.640356,0,21.940334,6.5,0,0,21.074137,0,0
GS,2026-06-09 11:44,열원,A2,5℃,공통,공통,#2,0,0,0,0,0,0.6198347,0,-0.2645728,0,21.507399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.609306,0,0,0,23.030487,0,19.599224,1,0,0,18.328407,0,0
GS,2026-06-09 11:44,열원,A2,5℃,공통,공통,#3,0,0,0,0,0,-0.103950106,0,0.38352695,0,1.8575077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.697948,3.575,0,0,28.797634,0,29.028097,2.25,0,0,28.96103,0,0
GS,2026-06-09 11:44,열원,A2,5℃,공통,공통,#1,0,0,0,0,0,0,0,4.87,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,26.2,0,18.7,9,0,0,18.1,0,0
